x,IMU Yaw
17.639999999,0.0
17.659999999,0.0
17.679999999,0.0
17.700000000000003,0.0
17.720000000000002,0.0
17.740000000000002,0.0
17.740000000000002,0.0
17.76,0.0
17.779999999,0.0
17.799999999,0.0
17.819999999,0.0
17.839999999,0.0
17.860000000000003,0.0
17.880000000000003,0.0
17.900000000000002,0.0
17.92,0.0
17.92,0.0
17.94,0.0
17.959999999,0.0
17.979999999,0.0
17.999999999,0.0
18.019999999000003,0.0
18.040000000000003,0.0
18.060000000000002,0.0
18.080000000000002,0.0
18.1,0.0
18.119999999,0.0
18.119999999,0.0
18.139999999,0.0
18.159999999,0.0
18.179999999,0.0
18.200000000000003,0.0
18.220000000000002,0.0
18.240000000000002,0.0
18.26,0.0
18.279999999,0.0
18.299999999,0.0
18.319999999,0.0
18.319999999,0.0
18.339999999,0.0
18.360000000000003,0.0
18.380000000000003,0.0
18.400000000000002,0.0
18.42,0.0
18.44,0.0
18.459999999,0.0
18.479999999,0.0
18.499999999,0.0
18.519999999000003,0.0
18.540000000000003,0.0
18.540000000000003,0.0
18.560000000000002,0.0
18.580000000000002,0.0
18.6,0.0
18.619999999,0.0
18.639999999,0.0
18.659999999,0.0
18.679999999,0.0
18.700000000000003,0.0
18.720000000000002,0.0
18.740000000000002,0.0
18.740000000000002,0.0
18.76,0.0
18.779999999,0.0
18.799999999,0.0
18.819999999,0.0
18.839999999,0.0
18.860000000000003,0.0
18.880000000000003,0.0
18.900000000000002,0.0
18.92,0.0
18.94,0.0
18.959999999,0.0
18.959999999,0.0
18.979999999,0.0
18.999999999,0.0
19.019999999000003,0.0
19.040000000000003,0.0
19.060000000000002,0.0
19.080000000000002,0.0
19.1,0.0
19.119999999,0.0
19.139999999,0.0
19.159999999,0.0
19.179999999,0.0
19.179999999,0.0
19.200000000000003,0.0
19.220000000000002,0.0
19.240000000000002,0.0
19.26,0.0
19.279999999,0.0
19.299999999,0.0
19.319999999,0.0
19.339999999,0.0
19.360000000000003,0.0
19.380000000000003,0.0
19.400000000000002,0.0
19.400000000000002,0.0
19.42,0.0
19.44,0.0
19.459999999,0.0
19.479999999,0.0
19.499999999,0.0
19.519999999000003,0.0
19.540000000000003,0.0
19.560000000000002,0.0
19.580000000000002,0.0
19.6,0.0
19.619999999,0.0
19.619999999,0.0
19.639999999,0.0
19.659999999,0.0
19.679999999,0.0
19.700000000000003,0.0
19.720000000000002,0.0
19.740000000000002,0.0
19.76,0.0
19.76,0.0
19.779999999,0.0
19.799999999,0.0
19.819999999,0.0
19.839999999,0.0
19.839999999,0.0
19.860000000000003,0.0
19.880000000000003,0.0
19.900000000000002,0.0
19.92,0.0
19.92,0.0
19.94,0.0
19.959999999,0.0
19.979999999,0.0
19.999999999,0.0
20.019999999000003,0.0
20.040000000000003,0.0
20.060000000000002,0.0
20.080000000000002,0.0
20.080000000000002,0.0
20.1,0.0
20.119999999,0.0
20.139999999,0.0
20.159999999,0.0
20.179999999,0.0
20.200000000000003,0.0
20.220000000000002,0.0
20.240000000000002,0.0
20.26,0.0
20.279999999,0.0
20.299999999,0.0
20.319999999,0.0
20.319999999,0.0
20.339999999,0.0
20.360000000000003,0.0
20.380000000000003,0.0
20.400000000000002,0.0
20.42,0.0
20.44,0.0
20.459999999,0.0
20.479999999,0.0
20.499999999,0.0
20.519999999000003,0.0
20.540000000000003,0.0
20.560000000000002,0.0
20.580000000000002,0.0
20.6,0.0
20.6,0.0
